Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
44,49,2551.8435967479686
48,45,2981.598195620439
26,10,482.69954262295084
23,45,2934.863384693877
54,17,2981.598195620439
14,10,219.21852093023256
60,10,92.67548155339809
24,17,2418.929076666666
8,18,3327.9525829268264
12,27,3242.0620715328487
39,27,5329.314724444443
12,27,1378.263185276074
60,27,6280.890880000001
9,35,1784.4287381818176
50,18,3016.342763302752
28,35,4388.261859740255
19,17,935.0323883040941
53,10,281.4820818181817
18,49,1511.8747716981134
32,35,2934.863384693877
11,13,3792.9563553191474
59,49,4461.6665382113815
54,35,2418.929076666666
44,46,1690.2340862385322
57,18,3327.9525829268264
24,46,2418.929076666666
50,19,584.7577647727273
9,35,796.6660672268905
31,27,4117.317712631581
7,19,584.7577647727273
22,17,2934.863384693877
56,46,2981.598195620439
40,19,165.91858165137614
46,27,3242.0620715328487
24,45,2235.5300279999988
45,17,3364.883115789474
26,45,2611.5511814814813
56,18,1752.2524399999998
27,46,2042.4213960000002
20,49,4388.261859740255
16,17,1412.156205042017
3,35,2782.957391869918
58,46,1796.0488656488553
2,27,3242.0620715328487
55,19,92.67548155339809
3,18,3327.9525829268264
14,17,1460.7407669724764
45,13,3792.9563553191474
7,17,1863.3331344827584
51,19,219.21852093023256
52,27,6280.890880000001
26,46,2611.5511814814813
42,46,3792.9563553191474
47,19,346.89728372093043
40,13,2235.5300279999988
34,46,2981.598195620439
1,35,2888.491010112361
55,45,2042.4213960000002
11,35,1353.0650169014086
35,18,3327.9525829268264
6,46,2413.9244799999997
9,19,584.7577647727273
53,17,1559.3429752688176
45,13,3792.9563553191474
22,10,425.93559145299173
2,35,1559.3429752688176
21,45,1879.0540499999997
34,46,1103.1862133333334
59,49,1784.4287381818176
17,17,2283.67104137931
54,46,2042.4213960000002
17,19,584.7577647727273
35,17,3104.189829906543
8,10,92.67548155339809
7,17,3937.530195041321
10,10,281.4820818181817
36,17,1511.8747716981134
21,10,219.21852093023256
19,17,2042.4213960000002
3,13,711.0628208695651
55,49,677.1027476190474
52,10,165.91858165137614
9,17,3792.9563553191474
43,45,4388.261859740255
9,10,425.93559145299173
40,19,219.21852093023256
58,17,1690.2340862385322
47,17,3937.530195041321
41,35,1559.3429752688176
49,35,3792.9563553191474
52,27,4117.317712631581
13,46,1103.1862133333334
35,13,507.04640366972484
35,17,3391.630973749998
18,49,2235.5300279999988
33,18,2426.7572994285724
15,27,4117.317712631581
1,49,2782.957391869918
42,46,2757.2599528301894
29,18,2888.491010112361
30,17,3391.630973749998
46,49,1879.0540499999997
58,27,4117.317712631581
33,17,3937.530195041321
7,45,1796.0488656488553
29,27,4117.317712631581
42,13,2426.7572994285724
59,35,796.6660672268905
44,35,1240.3673076086955
45,49,2551.8435967479686
31,45,1103.1862133333334
1,46,1796.0488656488553
9,18,1752.2524399999998
3,27,2517.882088484848
36,18,3364.883115789474
31,17,2418.929076666666
14,49,2163.9395193277314
28,27,6280.890880000001
14,49,4388.261859740255
47,19,281.4820818181817
56,49,1412.156205042017
1,13,796.6402682539685
22,46,935.0323883040941
33,13,507.04640366972484
24,13,1796.0488656488553
38,46,1690.2340862385322
16,27,2517.882088484848
7,27,4117.317712631581
7,13,2782.957391869918
48,45,1863.3331344827584
43,45,2981.598195620439
31,10,346.89728372093043
49,18,507.04640366972484
30,10,584.7577647727273
60,17,3391.630973749998
19,46,3792.9563553191474
12,35,1511.8747716981134
32,35,1460.7407669724764
27,35,2418.929076666666
53,27,4117.317712631581
18,46,1559.3429752688176
10,13,2888.491010112361
33,27,4117.317712631581
12,13,1353.0650169014086
42,13,3636.3016195804203
6,18,1752.2524399999998
2,17,2137.2403798319315
43,17,1690.2340862385322
57,18,1240.3673076086955
58,17,4461.6665382113815
56,46,3391.630973749998
52,45,3636.3016195804203
20,18,1752.2524399999998
52,49,1690.2340862385322
29,18,1752.2524399999998
54,13,2888.491010112361
5,45,2782.957391869918
34,35,3016.342763302752
3,27,3242.0620715328487
32,10,219.21852093023256
10,45,1863.3331344827584
40,35,935.0323883040941
51,18,507.04640366972484
30,19,425.93559145299173
58,17,4461.6665382113815
49,17,4388.261859740255
24,19,165.91858165137614
55,17,1511.8747716981134
13,17,2042.4213960000002
51,17,935.0323883040941
26,45,1879.0540499999997
54,27,3242.0620715328487
32,17,2934.863384693877
31,18,2934.863384693877
48,17,583.8145788617886
20,49,2611.5511814814813
1,46,3636.3016195804203
56,49,1784.4287381818176
13,27,2517.882088484848
3,17,2163.9395193277314
47,27,5329.314724444443
32,46,2981.598195620439
57,49,1559.3429752688176
30,45,2934.863384693877
49,13,711.0628208695651
4,19,219.21852093023256
48,35,583.8145788617886
16,13,3292.3589900826432
19,18,2934.863384693877
42,45,3792.9563553191474
24,17,935.0323883040941
19,49,2551.8435967479686
46,13,2888.491010112361
45,10,584.7577647727273
8,35,2137.2403798319315
37,35,1412.156205042017
30,45,796.6660672268905
23,18,507.04640366972484
30,18,1752.2524399999998
44,18,1752.2524399999998
45,35,1690.2340862385322
4,13,2163.9395193277314
27,46,2418.929076666666
43,17,4388.261859740255
39,19,346.89728372093043
6,19,281.4820818181817
15,27,4117.317712631581
57,17,4461.6665382113815
8,46,1559.3429752688176
40,17,4388.261859740255
12,10,584.7577647727273
48,17,2981.598195620439
9,45,3292.3589900826432
21,49,1559.3429752688176
25,35,3391.630973749998
13,17,1412.156205042017
43,19,92.67548155339809
22,45,1511.8747716981134
46,19,219.21852093023256
30,10,482.69954262295084
25,46,2551.8435967479686
41,49,1863.3331344827584
24,45,1460.7407669724764
50,46,3391.630973749998
45,13,3792.9563553191474
54,45,1863.3331344827584
10,19,425.93559145299173
20,17,1863.3331344827584
32,46,2981.598195620439
52,49,1353.0650169014086
58,45,1784.4287381818176
46,27,3242.0620715328487
18,18,1752.2524399999998
35,46,2283.67104137931
31,35,796.6660672268905
40,27,2517.882088484848
50,19,219.21852093023256
6,46,2413.9244799999997
31,35,2934.863384693877
45,49,796.6402682539685
13,45,2934.863384693877
50,45,1353.0650169014086
18,10,281.4820818181817
54,49,3016.342763302752
18,18,2888.491010112361
9,45,935.0323883040941
13,18,2934.863384693877
9,46,1690.2340862385322
53,19,219.21852093023256
45,49,3292.3589900826432
15,35,677.1027476190474
21,19,584.7577647727273
14,27,5329.314724444443
9,46,1784.4287381818176
45,27,1378.263185276074
32,46,1103.1862133333334
12,35,2042.4213960000002
32,13,2235.5300279999988
55,18,3327.9525829268264
1,35,3792.9563553191474
15,49,1240.3673076086955
42,45,3792.9563553191474
31,13,1103.1862133333334
33,18,1460.7407669724764
59,46,2418.929076666666
45,10,425.93559145299173
7,13,2042.4213960000002
45,18,3391.630973749998
33,27,5329.314724444443
15,10,165.91858165137614
46,13,1460.7407669724764
3,45,3292.3589900826432
49,18,2426.7572994285724
60,45,1796.0488656488553
10,49,2551.8435967479686
51,49,677.1027476190474
40,18,1372.6884907407411
20,18,3391.630973749998
45,13,2042.4213960000002
2,35,2163.9395193277314
9,46,3792.9563553191474
55,27,5329.314724444443
23,18,2426.7572994285724
31,10,346.89728372093043
3,10,219.21852093023256
14,46,3391.630973749998
23,17,2041.5211392857145
3,45,2551.8435967479686
13,35,1559.3429752688176
45,27,1378.263185276074
46,35,1353.0650169014086
57,49,4461.6665382113815
12,49,1559.3429752688176
58,13,2426.7572994285724
18,17,1796.0488656488553
52,49,796.6402682539685
24,18,2426.7572994285724
43,27,5329.314724444443
18,19,425.93559145299173
32,17,1353.0650169014086
7,17,583.8145788617886
3,13,4061.2135500000004
59,17,1784.4287381818176
24,49,4061.2135500000004
16,18,1372.6884907407411
44,13,2426.7572994285724
28,10,92.67548155339809
28,19,92.67548155339809
22,45,935.0323883040941
56,46,3016.342763302752
39,49,3016.342763302752
37,19,165.91858165137614
11,10,584.7577647727273
2,45,3636.3016195804203
42,18,1460.7407669724764
57,27,2517.882088484848
21,49,4061.2135500000004
28,17,3937.530195041321
55,17,2042.4213960000002
48,49,3636.3016195804203
19,45,2551.8435967479686
43,45,3792.9563553191474
18,46,1412.156205042017
42,18,2426.7572994285724
45,46,3792.9563553191474
30,45,2551.8435967479686
57,13,1240.3673076086955
9,10,425.93559145299173
9,27,3242.0620715328487
44,35,1796.0488656488553
6,27,4117.317712631581
26,49,3391.630973749998
32,13,2426.7572994285724
12,46,2235.5300279999988
46,10,482.69954262295084
52,13,1353.0650169014086
42,45,3636.3016195804203
8,35,677.1027476190474
47,18,3327.9525829268264
28,10,281.4820818181817
22,46,1796.0488656488553
7,27,3242.0620715328487
13,45,3292.3589900826432
32,18,3327.9525829268264
14,17,4388.261859740255
28,19,165.91858165137614
41,17,1690.2340862385322
8,49,2551.8435967479686
47,45,2418.929076666666
53,19,219.21852093023256
19,35,4388.261859740255
14,45,2163.9395193277314
33,19,584.7577647727273
51,45,1796.0488656488553
27,18,711.0628208695651
4,46,677.1027476190474
13,49,2137.2403798319315
16,27,5329.314724444443
3,27,6280.890880000001
38,35,2418.929076666666
23,27,1378.263185276074
11,19,482.69954262295084
9,35,2888.491010112361
40,45,1240.3673076086955
7,17,2782.957391869918
7,35,1559.3429752688176
51,17,1796.0488656488553
59,19,584.7577647727273
20,17,2934.863384693877
13,45,2042.4213960000002
26,49,3292.3589900826432
4,17,2137.2403798319315
52,17,3937.530195041321
60,49,2981.598195620439
9,19,425.93559145299173
46,49,1353.0650169014086
50,19,165.91858165137614
29,49,3792.9563553191474
16,27,6280.890880000001
33,18,2426.7572994285724
7,10,482.69954262295084
22,46,3792.9563553191474
39,49,4388.261859740255
21,17,935.0323883040941
42,13,1879.0540499999997
50,19,425.93559145299173
13,27,4117.317712631581
35,18,2426.7572994285724
60,18,1372.6884907407411
49,27,3242.0620715328487
42,19,346.89728372093043
38,49,2418.929076666666
4,49,2782.957391869918
54,45,2981.598195620439
56,49,796.6402682539685
15,18,3327.9525829268264
58,13,3016.342763302752
21,49,2934.863384693877
5,13,3636.3016195804203
10,27,4117.317712631581
6,45,2413.9244799999997
33,49,1879.0540499999997
37,13,3364.883115789474
49,45,1240.3673076086955
58,13,2426.7572994285724
41,18,1372.6884907407411
40,18,1372.6884907407411
51,27,2517.882088484848
45,10,219.21852093023256
33,10,219.21852093023256
24,45,935.0323883040941
10,10,584.7577647727273
40,35,2235.5300279999988
6,17,2782.957391869918
12,19,346.89728372093043
48,27,4117.317712631581
5,27,2517.882088484848
27,17,1559.3429752688176
37,45,3016.342763302752
38,45,4388.261859740255
36,46,677.1027476190474
45,46,3016.342763302752
5,17,2163.9395193277314
28,13,4388.261859740255
47,45,1353.0650169014086
21,45,2611.5511814814813
20,27,3242.0620715328487
35,45,3391.630973749998
23,13,507.04640366972484
56,17,2283.67104137931
9,13,1863.3331344827584
26,27,3242.0620715328487
49,18,2426.7572994285724
52,27,3242.0620715328487
44,27,3242.0620715328487
9,18,2413.9244799999997
3,49,1796.0488656488553
42,17,1863.3331344827584
13,27,5329.314724444443
32,13,2137.2403798319315
16,35,1353.0650169014086
27,46,796.6660672268905
28,10,425.93559145299173
49,10,346.89728372093043
37,46,2042.4213960000002
26,18,3327.9525829268264
12,18,3327.9525829268264
6,13,2413.9244799999997
45,10,346.89728372093043
30,49,1559.3429752688176
24,49,796.6402682539685
41,27,1378.263185276074
2,19,281.4820818181817
9,10,425.93559145299173
33,10,219.21852093023256
22,45,2041.5211392857145
53,13,2426.7572994285724
1,49,2551.8435967479686
32,13,2235.5300279999988
30,18,507.04640366972484
60,45,3016.342763302752
14,49,1460.7407669724764
2,35,935.0323883040941
10,17,2235.5300279999988
34,46,1784.4287381818176
18,17,1353.0650169014086
16,49,1103.1862133333334
25,18,1412.156205042017
35,10,219.21852093023256
11,13,2235.5300279999988
41,19,584.7577647727273
16,45,1353.0650169014086
50,18,3327.9525829268264
23,18,796.6402682539685
37,13,2426.7572994285724
24,27,5329.314724444443
16,35,3391.630973749998
27,45,1879.0540499999997
33,45,2418.929076666666
29,45,2283.67104137931
8,49,2163.9395193277314
31,46,1103.1862133333334
34,19,482.69954262295084
30,27,1378.263185276074
33,35,3792.9563553191474
24,18,1752.2524399999998
54,35,2888.491010112361
12,49,3104.189829906543
54,46,4461.6665382113815
59,13,711.0628208695651
50,19,281.4820818181817
31,27,5329.314724444443
29,27,4117.317712631581
60,49,2551.8435967479686
8,17,2782.957391869918
49,13,3792.9563553191474
33,46,3636.3016195804203
35,13,507.04640366972484
36,17,1784.4287381818176
51,35,2981.598195620439
36,46,1511.8747716981134
35,46,2611.5511814814813
30,27,3242.0620715328487
49,17,677.1027476190474
8,18,3327.9525829268264
9,13,3792.9563553191474
19,18,1752.2524399999998
21,10,92.67548155339809
41,45,1690.2340862385322
10,13,1796.0488656488553
12,18,507.04640366972484
26,49,2042.4213960000002
44,13,2888.491010112361
28,49,1879.0540499999997
41,27,6280.890880000001
29,35,1863.3331344827584
42,19,584.7577647727273
60,18,2426.7572994285724
2,45,2782.957391869918
51,46,2283.67104137931
3,13,2782.957391869918
39,45,3292.3589900826432
5,10,92.67548155339809
6,27,6280.890880000001
32,35,1240.3673076086955
41,45,1863.3331344827584
53,49,2283.67104137931
57,19,346.89728372093043
23,46,1879.0540499999997
52,45,4061.2135500000004
14,45,677.1027476190474
9,35,2888.491010112361
28,45,2981.598195620439
25,46,3636.3016195804203
7,35,2042.4213960000002
25,49,1511.8747716981134
52,19,584.7577647727273
52,27,1378.263185276074
28,46,2934.863384693877
36,35,583.8145788617886
25,17,3937.530195041321
7,27,3242.0620715328487
57,17,3364.883115789474
3,18,3327.9525829268264
23,17,2757.2599528301894
41,35,3937.530195041321
6,35,796.6660672268905
8,45,1511.8747716981134
29,17,2757.2599528301894
6,13,2413.9244799999997
52,10,281.4820818181817
2,17,2888.491010112361
18,45,677.1027476190474
16,49,1559.3429752688176
29,10,584.7577647727273
1,19,219.21852093023256
27,35,2418.929076666666
17,18,3327.9525829268264
39,13,2888.491010112361
59,45,1103.1862133333334
52,13,1690.2340862385322
40,27,5329.314724444443
54,13,2888.491010112361
46,45,1879.0540499999997
14,49,1879.0540499999997
50,49,3391.630973749998
15,10,346.89728372093043
27,27,2517.882088484848
6,49,1863.3331344827584
2,18,3327.9525829268264
51,49,796.6660672268905
7,17,3937.530195041321
45,49,1879.0540499999997
6,45,1863.3331344827584
36,35,2042.4213960000002
25,45,3391.630973749998
52,46,2418.929076666666
47,17,3937.530195041321
30,17,1863.3331344827584
22,35,3792.9563553191474
30,27,3242.0620715328487
3,35,4061.2135500000004
45,17,935.0323883040941
54,27,6280.890880000001
8,18,2782.957391869918
44,46,2418.929076666666
39,35,935.0323883040941
32,49,2283.67104137931
27,49,2551.8435967479686
54,13,1863.3331344827584
41,49,1863.3331344827584
49,13,2235.5300279999988
5,18,1412.156205042017
56,45,4461.6665382113815
13,13,2137.2403798319315
29,17,2888.491010112361
24,49,1353.0650169014086
34,18,3364.883115789474
37,35,2041.5211392857145
8,27,5329.314724444443
57,45,2235.5300279999988
18,49,1690.2340862385322
25,18,2426.7572994285724
53,49,1240.3673076086955
59,18,3327.9525829268264
52,46,2551.8435967479686
20,10,92.67548155339809
36,19,425.93559145299173
24,17,2888.491010112361
28,18,2934.863384693877
11,17,2888.491010112361
1,46,2163.9395193277314
34,27,4117.317712631581
50,27,1378.263185276074
44,13,2042.4213960000002
59,35,1103.1862133333334
48,45,677.1027476190474
21,18,2888.491010112361
42,10,584.7577647727273
23,46,1460.7407669724764
30,18,3327.9525829268264
22,35,583.8145788617886
1,45,1796.0488656488553
8,17,2888.491010112361
28,18,3327.9525829268264
51,18,711.0628208695651
5,17,4061.2135500000004
56,49,1796.0488656488553
2,18,1460.7407669724764
45,17,3937.530195041321
9,13,711.0628208695651
54,18,3391.630973749998
9,10,584.7577647727273
53,45,1559.3429752688176
55,17,3364.883115789474
9,18,2413.9244799999997
11,19,219.21852093023256
50,45,1559.3429752688176
23,17,2888.491010112361
22,49,2757.2599528301894
23,46,2934.863384693877
29,49,3104.189829906543
38,46,2418.929076666666
13,46,2137.2403798319315
43,49,2551.8435967479686
28,49,1559.3429752688176
8,49,1353.0650169014086
33,46,2418.929076666666
10,49,2551.8435967479686
58,17,2611.5511814814813
50,17,3937.530195041321
58,45,2611.5511814814813
8,13,2782.957391869918
17,10,92.67548155339809
39,35,4388.261859740255
45,10,281.4820818181817
18,18,1752.2524399999998
27,19,584.7577647727273
25,35,1412.156205042017
59,35,2418.929076666666
28,35,2934.863384693877
30,46,677.1027476190474
39,18,796.6402682539685
41,13,1353.0650169014086
11,10,165.91858165137614
58,45,4461.6665382113815
50,46,1796.0488656488553
34,13,1863.3331344827584
44,27,2517.882088484848
39,45,3391.630973749998
25,45,2551.8435967479686
49,49,2611.5511814814813
25,18,796.6402682539685
9,27,4117.317712631581
44,19,346.89728372093043
42,18,507.04640366972484
59,46,935.0323883040941
43,13,2426.7572994285724
47,10,584.7577647727273
48,18,1752.2524399999998
12,45,796.6660672268905
43,18,1752.2524399999998
55,18,3391.630973749998
21,27,3242.0620715328487
13,35,4388.261859740255
30,27,6280.890880000001
20,49,2551.8435967479686
27,17,677.1027476190474
14,18,3327.9525829268264
59,35,1784.4287381818176
60,17,2611.5511814814813
18,19,425.93559145299173
39,17,3937.530195041321
7,49,1796.0488656488553
8,27,5329.314724444443
51,45,2137.2403798319315
16,35,1240.3673076086955
12,13,1511.8747716981134
48,10,482.69954262295084
42,27,6280.890880000001
21,45,2551.8435967479686
29,35,1863.3331344827584
11,13,4388.261859740255
31,49,2235.5300279999988
35,19,346.89728372093043
58,17,935.0323883040941
43,49,2418.929076666666
2,35,2163.9395193277314
37,10,92.67548155339809
24,18,1460.7407669724764
59,49,1240.3673076086955
22,49,677.1027476190474
24,17,711.0628208695651
24,35,1559.3429752688176
21,27,5329.314724444443
58,27,3242.0620715328487
36,18,1372.6884907407411
45,27,4117.317712631581
1,18,2782.957391869918
35,27,2517.882088484848
43,19,584.7577647727273
24,19,346.89728372093043
50,49,2757.2599528301894
31,45,1103.1862133333334
60,45,1412.156205042017
36,13,1353.0650169014086
21,13,2934.863384693877
16,45,1353.0650169014086
2,17,3937.530195041321
58,27,4117.317712631581
51,46,1784.4287381818176
59,49,1240.3673076086955
42,18,1372.6884907407411
57,18,507.04640366972484
48,35,1511.8747716981134
46,45,2611.5511814814813
30,19,281.4820818181817
56,17,3364.883115789474
25,27,2517.882088484848
20,13,2283.67104137931
25,13,1460.7407669724764
18,49,2551.8435967479686
45,17,583.8145788617886
12,35,2163.9395193277314
19,10,92.67548155339809
25,46,2418.929076666666
17,46,2042.4213960000002
52,46,2757.2599528301894
54,17,3391.630973749998
45,10,584.7577647727273
19,49,1796.0488656488553
39,27,6280.890880000001
23,49,1559.3429752688176
58,27,2517.882088484848
28,13,1879.0540499999997
31,13,2426.7572994285724
57,18,2426.7572994285724
27,46,796.6660672268905
42,46,1879.0540499999997
32,27,2517.882088484848
34,13,3636.3016195804203
29,49,2283.67104137931
46,18,1752.2524399999998
1,10,92.67548155339809
15,27,6280.890880000001
17,27,4117.317712631581
10,46,2413.9244799999997
26,27,5329.314724444443
2,49,1784.4287381818176
54,10,281.4820818181817
14,13,2163.9395193277314
33,10,281.4820818181817
20,35,4388.261859740255
3,27,5329.314724444443
5,46,1796.0488656488553
41,27,2517.882088484848
29,10,346.89728372093043
59,17,1240.3673076086955
46,10,219.21852093023256
9,13,711.0628208695651
6,45,796.6660672268905
15,35,2163.9395193277314
37,27,1378.263185276074
28,27,4117.317712631581
28,27,4117.317712631581
38,17,1353.0650169014086
34,27,1378.263185276074
52,35,935.0323883040941
34,13,1353.0650169014086
23,18,1372.6884907407411
24,46,2757.2599528301894
50,46,935.0323883040941
49,35,2611.5511814814813
20,35,1863.3331344827584
19,27,4117.317712631581
54,45,3016.342763302752
9,10,584.7577647727273
57,18,1752.2524399999998
10,49,1796.0488656488553
23,49,2041.5211392857145
28,49,3292.3589900826432
51,13,2426.7572994285724
45,19,219.21852093023256
18,27,5329.314724444443
29,13,2283.67104137931
17,27,5329.314724444443
22,17,2757.2599528301894
22,17,583.8145788617886
1,13,2888.491010112361
35,27,1378.263185276074
33,46,2137.2403798319315
54,35,3104.189829906543
9,13,1690.2340862385322
6,45,2413.9244799999997
49,49,1240.3673076086955
43,45,2981.598195620439
5,17,3792.9563553191474
34,45,3364.883115789474
38,17,1353.0650169014086
31,17,2934.863384693877
14,35,935.0323883040941
54,49,1240.3673076086955
42,27,3242.0620715328487
8,17,1559.3429752688176
59,13,1784.4287381818176
22,35,2981.598195620439
33,35,3937.530195041321
60,27,6280.890880000001
52,46,3636.3016195804203
2,17,2163.9395193277314
56,49,1511.8747716981134
57,35,2235.5300279999988
32,45,1353.0650169014086
30,27,3242.0620715328487
27,27,2517.882088484848
60,27,3242.0620715328487
43,49,4388.261859740255
55,35,1511.8747716981134
2,45,2782.957391869918
28,13,2934.863384693877
40,45,1879.0540499999997
38,45,3364.883115789474
54,17,4461.6665382113815
41,46,1863.3331344827584
38,19,346.89728372093043
52,13,2426.7572994285724
40,46,1103.1862133333334
30,17,1103.1862133333334
18,17,1511.8747716981134
50,35,1240.3673076086955
4,13,2782.957391869918
26,35,2888.491010112361
17,18,2934.863384693877
35,27,6280.890880000001
12,46,2041.5211392857145
29,27,3242.0620715328487
38,10,346.89728372093043
12,13,507.04640366972484
22,46,796.6660672268905
26,18,3327.9525829268264
52,46,3364.883115789474
13,46,2413.9244799999997
48,27,3242.0620715328487
29,35,935.0323883040941
29,49,1863.3331344827584
37,18,3364.883115789474
55,46,1353.0650169014086
7,46,1559.3429752688176
21,27,5329.314724444443
46,49,3792.9563553191474
12,45,1784.4287381818176
31,27,5329.314724444443
33,45,2137.2403798319315
26,27,3242.0620715328487
2,45,2782.957391869918
8,10,482.69954262295084
11,27,6280.890880000001
55,13,2426.7572994285724
20,49,2283.67104137931
18,19,281.4820818181817
41,18,1103.1862133333334
14,27,2517.882088484848
35,13,2888.491010112361
45,35,935.0323883040941
19,27,2517.882088484848
58,19,346.89728372093043
26,17,3937.530195041321
32,49,1353.0650169014086
45,46,1863.3331344827584
55,49,2757.2599528301894
37,49,2283.67104137931
46,46,3364.883115789474
60,46,2137.2403798319315
19,18,1752.2524399999998
15,46,2413.9244799999997
10,18,3327.9525829268264
5,17,677.1027476190474
49,10,92.67548155339809
18,27,6280.890880000001
40,49,583.8145788617886
59,45,4461.6665382113815
28,35,4388.261859740255
6,19,92.67548155339809
11,19,584.7577647727273
27,46,2283.67104137931
43,27,1378.263185276074
38,18,1372.6884907407411
16,49,3636.3016195804203
14,27,4117.317712631581
17,49,677.1027476190474
20,45,2283.67104137931
40,45,1353.0650169014086
43,45,1240.3673076086955
15,45,1511.8747716981134
52,46,1353.0650169014086
17,10,346.89728372093043
31,45,3792.9563553191474
60,45,1240.3673076086955
18,35,1796.0488656488553
21,27,1378.263185276074
9,35,1240.3673076086955
26,35,2611.5511814814813
47,18,1353.0650169014086
39,46,3292.3589900826432
51,35,1784.4287381818176
40,35,4388.261859740255
19,45,3792.9563553191474
7,46,935.0323883040941
8,27,2517.882088484848
4,13,796.6402682539685
41,18,1240.3673076086955
15,49,3792.9563553191474
43,18,1372.6884907407411
18,13,2426.7572994285724
51,46,1460.7407669724764
13,35,1690.2340862385322
38,45,677.1027476190474
43,45,796.6660672268905
38,27,1378.263185276074
3,13,1103.1862133333334
47,17,3104.189829906543
50,10,219.21852093023256
2,46,3104.189829906543
18,17,1690.2340862385322
52,46,2981.598195620439
40,35,583.8145788617886
31,17,2934.863384693877
37,45,2137.2403798319315
15,46,4388.261859740255
39,46,3391.630973749998
53,45,2041.5211392857145
